Similarity Measures,noun_path,noun_lch,noun_wup,noun_res,noun_jcn,noun_lin,noun_lesk,noun_vector,verb_path,verb_lch,verb_wup,verb_res,verb_jcn,verb_lin,verb_lesk,verb_vector,word2vec,Average
Antecedent,0.18055555555555555,0.5003731981073846,0.6617647058823529,0.1876395463410579,0.10144604938213139,0.4113977552657465,0.2927908732637875,0.2585199727038725,1.0,0.8832162807399176,1.0,0.2674984965294168,1.0,1.0,1.0,1.0,0.5238961210160807,0.60406462086984136
a3,0.3125,0.6102881071881849,0.7333333333333334,0.28738323577439456,0.5474257895648247,0.6591898976716749,0.7004598135550515,0.420858767754483,1.0,0.8832162807399176,1.0,0.2674984965294168,1.0,1.0,1.0,1.0,0.3867468182023914,0.69464120825374542
a2,0.125,0.4223873290266882,0.5441176470588236,0.18481032337841763,0.08601125241968949,0.3501592415793606,0.2287438960626985,0.216656489762297,1.0,0.8832162807399176,1.0,0.2674984965294168,1.0,1.0,1.0,1.0,0.38403908527570035,0.57015529657841235
a4,0.1625,0.4860924483367448,0.6491228070175439,0.22231400511711283,0.11697356421701355,0.5068310546751373,0.2290589585224735,0.15911548661278901,1.0,0.8832162807399176,1.0,0.2669811339738712,1.0,1.0,1.0,1.0,0.29466254219153815,0.58687460478847908
