Similarity Measures,noun_path,noun_lch,noun_wup,noun_res,noun_jcn,noun_lin,noun_lesk,noun_vector,verb_path,verb_lch,verb_wup,verb_res,verb_jcn,verb_lin,verb_lesk,verb_vector,word2vec,Average
Antecedent,0.2992063492063492,0.5686694827514174,0.6619489901223647,0.2575464010781973,0.27289842894899147,0.5764604525571324,0.589423973293021,0.3409394630717273,0.5,0.6953155025784209,0.6666666666666666,0.18757620247277026,0.1283886495917077,0.4900554834484891,1.0,0.753752011519726,0.44461793032746094,0.49608623456673184
a3,0.22936507936507933,0.5595193176565167,0.6802849927849928,0.22929239923912692,0.16291728681370712,0.543544921416219,0.42551843042246396,0.37882151477507947,0.5,0.6953155025784209,0.6666666666666666,0.18757620247277026,0.1283886495917077,0.4900554834484891,1.0,0.954281750533688,0.46460934321777536,0.48800926711662962
a2,0.33888888888888885,0.6262016402915198,0.7553426965191671,0.3244396236350757,0.3152032237344101,0.723969567521516,0.5063361470767553,0.46343368457789474,0.3333333333333333,0.5854005934976205,0.5,0.1280126104909828,0.0850318469583387,0.30282616798328393,1.0,0.999999999999996,0.449104459995218,0.49632496967670586
a4,0.27870370370370373,0.5269297445440874,0.5665445665445666,0.20552010704487214,0.2528887199989403,0.448688612590242,0.2695803054144082,0.29299944552302437,0.25,0.5074147244169241,0.4,0.0,0.06504113470027637,0.0,0.232142857142857,0.0984961118753795,0.24192970479473658,0.27275763166435396
