Similarity Measures,noun_path,noun_lch,noun_wup,noun_res,noun_jcn,noun_lin,noun_lesk,noun_vector,verb_path,verb_lch,verb_wup,verb_res,verb_jcn,verb_lin,verb_lesk,verb_vector,word2vec,Average
Antecedent,0.3402777777777778,0.5553306526477848,0.5903846153846154,0.20259171180521052,0.3041295111685055,0.3954818571828268,0.4087041166241028,0.34927407615501727,0.6666666666666666,0.7343084371187691,0.75,0.1687392234073714,0.5635931320981252,0.6967306665817475,0.6197916666666665,0.696750416072587,0.5875857037156329,0.50766707241608278
a3,0.4666666666666667,0.7086123286537616,0.8435511856564488,0.29440736599183776,0.5459234649153923,0.685803693152387,0.6493055555555555,0.5318294342330843,0.6666666666666666,0.7343084371187691,0.75,0.25145219701796273,0.5635931320981252,0.7981624949017359,0.8310185185185185,0.8154765980240415,0.46882072049442525,0.62385873292149296
a2,0.4041666666666667,0.6616371341133873,0.7484848484848485,0.29946082089257037,0.3751979163245229,0.6419950272059566,0.4910654214672713,0.418901732265135,0.75,0.7892658916591693,0.9,0.24699626608233355,0.6602430053456949,0.8921534783055308,0.761445473251029,0.699324044129541,0.4794665507594659,0.60116495746783083
a4,0.38333333333333336,0.6341584068431871,0.7676630434782609,0.31391412834502613,0.4024842416927214,0.7062547054370373,0.49535360594441147,0.4186870133656165,0.75,0.7892658916591693,0.8333333333333333,0.27320623269480093,0.7799522102713522,0.9413409915142885,1.0,0.796910709509955,0.5847921762813706,0.63945000139434494
