Similarity Measures,noun_path,noun_lch,noun_wup,noun_res,noun_jcn,noun_lin,noun_lesk,noun_vector,verb_path,verb_lch,verb_wup,verb_res,verb_jcn,verb_lin,verb_lesk,verb_vector,word2vec,Average
Antecedent,0.3638888888888889,0.6556740749847748,0.7684407096171801,0.22670748187202397,0.2492320083768078,0.5013079825712901,0.6664029512667133,0.3700336325022538,0.3333333333333333,0.5854005934976205,0.5,0.14640219852762754,0.1466056379227886,0.4613456321351468,0.378862433862434,0.523993177992537,0.42164678783276,0.4293692661873047
a3,0.21018518518518517,0.5481647843141063,0.6638619550384256,0.18118026468337398,0.16397930567621147,0.4131774887097382,0.3857670032485305,0.21673584962333503,0.3333333333333333,0.5854005934976205,0.5,0.2579416939752451,0.2489888168281083,0.7193240343584228,0.360535714285714,0.461787438501897,0.47422005024880964,0.39556373597106215
a2,0.1322150072150072,0.43306310078259963,0.5608034509350298,0.15317682720689893,0.07531585263908143,0.27177442285917963,0.2782693066858453,0.22788555484328718,0.3333333333333333,0.5854005934976205,0.5,0.0,0.10182805718683514,0.0,0.360535714285714,0.240334729064825,0.3884704792460954,0.27308273116360893
a4,0.19444444444444442,0.5120877380303103,0.5069244481009186,0.11813648939562943,0.08780487959692355,0.25872966757015137,0.2684496130111075,0.22345886982743887,0.3333333333333333,0.5854005934976205,0.5714285714285714,0.2579416939752451,0.17846205875330723,0.6475024972726678,0.276058201058201,0.28981788051276,0.32966570462253686,0.33174392261359797
