Similarity Measures,noun_path,noun_lch,noun_wup,noun_res,noun_jcn,noun_lin,noun_lesk,noun_vector,verb_path,verb_lch,verb_wup,verb_res,verb_jcn,verb_lin,verb_lesk,verb_vector,word2vec,Average
Antecedent,0.1869047619047619,0.5261163621957209,0.6280481423338566,0.19148780400996088,0.1287141599609187,0.4583038795936089,0.4013652480693504,0.36132909385197187,0.29999999999999993,0.554206245865342,0.5490756302521008,0.20796675429872225,0.1763739968066092,0.49969484136792913,0.5972474506248895,0.43389729578358355,0.4301838281328812,0.39005385265012987
a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3620226869129089,0.021295452171347581
