Similarity Measures,noun_path,noun_lch,noun_wup,noun_res,noun_jcn,noun_lin,noun_lesk,noun_vector,verb_path,verb_lch,verb_wup,verb_res,verb_jcn,verb_lin,verb_lesk,verb_vector,word2vec,Average
Antecedent,0.1111111111111111,0.3881036575131695,0.5041394335511983,0.10411739192104273,0.07508127734611998,0.22749405137431233,0.12219828909865961,0.1590683244736941,0.29166666666666663,0.5464076589572723,0.5125,0.12932380547594557,0.19551943023617413,0.44459430014395745,0.183954154877307,0.28962322601326573,0.4010844263725925,0.27564630618426411
a3,0.24927849927849924,0.44109924554321367,0.3833333333333333,0.09240025948521495,0.22320120112900155,0.24339428875820615,0.35992337140762115,0.3445348021334013,0.625,0.6953155025784209,0.7,0.13678521040575106,0.5589803186819552,0.597685589643964,0.6701555735930738,0.6544594593049193,0.435478106602774,0.43594263305172648
a2,0.325,0.6078824887780531,0.7758284600389863,0.2662072866849803,0.27459313225796284,0.6043895882847176,0.41182744989571485,0.3932976359335825,0.35416666666666663,0.5933828534976465,0.6397727272727273,0.19541414185841388,0.41619565658764185,0.5822154219942118,0.6153556910569102,0.5284957966711945,0.4296696420388936,0.47139380232460615
a4,0.13379629629629627,0.4311349937963446,0.4214167898378425,0.09427749226712384,0.1202246504937507,0.2721851274837504,0.3189897548998585,0.26073901297988633,0.625,0.6953155025784209,0.7,0.14160801737915096,0.5589803186819552,0.6025242089853413,0.6701555735930738,0.6544594593049193,0.25956796420313294,0.40943383310475578
