"Similarity Measures","noun_path","noun_lch","noun_wup","noun_res","noun_jcn","noun_lin","noun_lesk","noun_vector","verb_path","verb_lch","verb_wup","verb_res","verb_jcn","verb_lin","verb_lesk","verb_vector","word2vec"
"Antecedent","0.3966666666666666","0.6768493764523695","0.8314285714285713","0.3191579503542158","0.3371009099247587","0.7097767601387607","0.528737363779376","0.48716411280380323","0.9","0.8456361251076183","0.9333333333333333","0.2559356193662653","0.9474838608984728","0.9785546881509475","1.0","0.913147570543436","0.4472920100912172"
"a3","0.2519047619047619","0.5990438232907591","0.7574269005847952","0.2550637315686827","0.2126969288036417","0.6445086830237319","0.38090190261455","0.4316875193362738","0.25","0.5074147244169241","0.47333333333333333","0.09514977780247091","0.12162679027523708","0.29340162338640763","0.25830925069082966","0.3049049399134952","0.4208769924026853"
"a2","0.13412698412698415","0.4388383268536783","0.4900349650349651","0.09605018406926968","0.08658965312867489","0.23262500555604163","0.2363010357103406","0.1802482219045424","0.7666666666666667","0.7860729876591589","0.8","0.22822580919893315","0.7471627301227856","0.8854030985494044","1.0","0.8257729521564794","0.4649745902806704"
